PERIOD_START_TIME,PLMN name,RNC name,RRC Connection setup SR,Call Setup Success Rate CS -Speech,HSDPA Accessibility,HSUPA Accessibility,CSSR for PS,Soft Handover Success Rate CS and PS,IRAT HO Success Rate CS,3G Traffic CS - Speech,PS HSUPA Volume,PS HSDPA Volume,AVG Nbr of HSDPA Users,AVG Nbr of HSUPA Users,CS drop rate,PS Global RAB Drop Rate,PS HSDPA RAB Drop Rate,PS HSUPA RAB Drop Rate,PS HSDPA Throughput,PS HSUPA Throughput,PS R99 Setup SR User,PS R99 Drop Rate User,PS R99 DL Data Volume,PS R99 UL Data Volume,Packet Loss,RRC Drop rate
2/19/2018 2:00,PLMN,N121,100,99.8846,99.9148,99.9296,99.5709,99.9781,96.7742,274.2688,62.0744,428.2263,1090.4,1302.7,0.3192,0.8313,0.3285,0.3254,5247.3209,177.4953,100,4.5614,0.0291,0.0106,0.0691,0.29
2/19/2018 2:00,PLMN,N122,100,99.9099,99.9236,99.9368,99.471,99.9808,100,287.6407,61.1831,389.8475,1315.6,1623.6,0.3757,0.5499,0.3073,0.3003,5105.8812,190.2859,100,4.5322,0.0369,0.0155,0.0278,0.51
2/19/2018 2:00,PLMN,N123,100,99.91,99.9023,99.9168,99.4644,99.9768,88.8889,174.8991,94.5344,653.2869,2857.1,3416.6,0.5005,0.6836,0.305,0.2865,4940.6699,304.7527,100,3.3467,0.0712,0.0243,1.2433,0.33
2/19/2018 2:00,PLMN,N124,100,99.8505,99.819,99.8409,99.466,99.9507,98.2456,328.0271,145.2393,890.3388,3192.6,3809.3,0.3641,1.0875,0.3098,0.3105,4572.3543,304.0541,100,1.2555,0.1988,0.1977,0.4474,0.37
2/19/2018 2:00,PLMN,N357,60.325,100,99.4739,99.5253,75.6799,99.8993,100,0.4155,4.5945,28.0703,1520.5,1711,0,11.6972,0.2805,0.2956,7471.6933,327.8712,,0.2477,0.0072,0.0049,,3.9
2/19/2018 2:00,PLMN,N403,100,100,99.922,99.9295,99.4795,99.979,100,117.5503,91.541,723.8319,3171.3,3710.5,0.1078,1.1496,0.188,0.1929,4987.7254,277.7786,100,2.4196,0.0668,0.0288,0.3693,0.37
2/19/2018 2:00,PLMN,N406,99.2875,99.4981,99.7973,99.821,98.8758,99.9595,96.6981,125.7214,102.6554,757.0212,4140.9,4596.8,1.0432,2.5064,0.3504,0.3463,5672.8321,323.3504,,4.208,0.0412,0.0183,3.9846,0.82
2/19/2018 2:00,PLMN,N407,100,99.886,99.8453,99.8603,99.1787,99.9607,98.7805,462.8638,173.6931,1329.1172,3791,4388,0.4813,1.6552,0.3831,0.4011,4681.1433,293.8376,100,2.4451,0.0815,0.0444,1.7927,0.65
2/19/2018 2:00,PLMN,N408,99.9993,99.8951,99.8792,99.893,99.3498,99.9782,96.6292,811.1132,135.8127,1058.1834,2853.4,3386,0.3289,1.2039,0.302,0.3213,5042.2646,236.7825,84.6154,2.0526,0.0808,0.0466,0.1277,0.33
2/19/2018 2:00,PLMN,N601,99.9985,99.7198,99.8724,99.8841,98.9881,99.7324,97.9592,36.1541,79.1988,629.3595,2835.7,3154.7,0.4554,1.5931,0.2536,0.2623,5996.3831,283.4311,100,2.876,0.1457,0.0152,1.0701,0.42
2/19/2018 2:00,PLMN,N602,100,99.7468,99.8992,99.91,99.5042,99.9829,95.6522,178.5294,135.4528,1179.5392,2908.6,3437.9,0.3597,1.0526,0.2121,0.2269,5272.4373,241.9299,100,2.6484,0.067,0.0385,0.7682,0.26
2/19/2018 2:00,PLMN,N604,,,,,,,,0,0,0,0,0,100,0,100,100,,,,,,,,0
2/19/2018 3:00,PLMN,N103,100,99.8925,99.9415,99.9489,99.8516,99.9811,100,207.937,40.1523,252.9225,670.7,811.4,0.2165,0.549,0.283,0.2829,5149.8221,107.9552,100,4.3027,0.0186,0.0057,0.021,0.26
2/19/2018 3:00,PLMN,N104,100,99.6928,99.9157,99.9275,99.4394,99.975,98.3051,74.6246,56.4393,405.3736,2881.6,3371.3,0.5331,0.6478,0.276,0.264,5366.0556,313.5495,100,2.2913,0.0215,0.0067,0.1401,0.23
2/19/2018 3:00,PLMN,N105,100,99.8476,99.9143,99.9251,99.3506,99.9756,100,66.1458,56.026,379.1087,1922,2241.5,0.1998,0.92,0.3586,0.3562,5068.5584,210.4419,100,4.5397,0.0168,0.008,0.105,0.28
2/19/2018 3:00,PLMN,N107,100,100,99.9268,99.9385,99.6858,99.9827,100,127.5066,42.927,216.2107,809.2,982.4,0.174,0.7564,0.2789,0.272,4776.635,144.6787,100,1.5106,0.0238,0.0076,0.0247,0.29
2/19/2018 3:00,PLMN,N108,100,99.8428,99.9226,99.9355,99.5209,99.9768,95.9184,167.2269,72.3884,486.3172,2114.6,2541,0.5489,0.7702,0.2659,0.2549,5175.1452,259.7044,100,2.5267,0.0484,0.0127,0.1517,0.26
2/19/2018 3:00,PLMN,N109,100,100,99.9063,99.9149,99.4859,99.9681,100,88.7634,66.1272,527.0542,2700.5,3167.3,0.2252,0.8605,0.1986,0.2084,5441.8147,242.934,100,2.429,0.0324,0.0183,0.2511,0.21
2/19/2018 3:00,PLMN,N110,100,99.9533,99.8782,99.8834,99.4783,99.9824,94.2308,123.0834,58.1757,371.0261,1690.4,2015.2,0.2149,0.8604,0.2822,0.2681,5281.6416,225.2862,100,1.2158,0.1447,0.096,0.2162,0.29
2/19/2018 3:00,PLMN,N112,100,99.9061,99.9487,99.956,99.6465,99.9832,100,75.2679,52.8871,324.5844,2157.5,2610.7,0.5877,0.4175,0.2287,0.2313,4928.9049,235.8785,100,0.8359,0.024,0.0134,0.1058,0.36
2/19/2018 3:00,PLMN,N114,100,99.6402,99.9026,99.9181,99.5423,99.9824,100,127.4642,67.1833,392.7346,2598.8,3083.8,0.6729,0.7072,0.3132,0.2933,4852.8726,254.6218,100,1.458,0.0174,0.0055,0.0857,0.24
2/19/2018 3:00,PLMN,N115,100,99.9403,99.9386,99.9484,99.7662,99.9857,100,209.4782,50.8027,305.2235,735.3,888.4,0.3404,0.3305,0.3208,0.3201,5013.0634,154.7783,100,5.0209,0.0338,0.0093,0.0719,0.13
2/19/2018 3:00,PLMN,N116,100,99.2342,99.8241,99.842,99.152,99.9126,96.25,98.0845,59.1305,380.1499,1587.6,1894.9,0.895,0.8963,0.313,0.3028,4822.508,224.0777,100,3.0008,0.0438,0.0153,0.0792,0.35
2/19/2018 3:00,PLMN,N117,100,99.9181,99.9101,99.9261,99.5895,99.9887,33.3333,148.1324,57.0565,282.6054,984,1191.5,0.5398,0.8061,0.1685,0.1682,5219.1467,201.8724,100,3.9642,0.0262,0.0078,0.0223,0.26
2/19/2018 3:00,PLMN,N118,100,100,99.9141,99.93,99.655,99.9861,100,207.8222,80.9503,490.7117,2069.1,2465,0.3903,0.7098,0.4015,0.348,4513.6232,204.7146,100,1.3982,0.0439,0.0134,0.0172,0.21
